KOD WOJ.,WOJEWÓDZTWO,IMIĘ PIERWSZE,PŁEĆ,LICZBA WYSTĄPIEŃ
14,MAZOWIECKIE,INAYA,KOBIETA,2
14,MAZOWIECKIE,MIRAL,KOBIETA,2
14,MAZOWIECKIE,KHANH AN,KOBIETA,2
14,MAZOWIECKIE,NOLA,KOBIETA,2
14,MAZOWIECKIE,LUKRECJA,KOBIETA,2
14,MAZOWIECKIE,KSENIA,KOBIETA,2
14,MAZOWIECKIE,KSENIIA,KOBIETA,2
14,MAZOWIECKIE,ULA,KOBIETA,2
14,MAZOWIECKIE,ZOEY,KOBIETA,2
14,MAZOWIECKIE,NICA,KOBIETA,2
14,MAZOWIECKIE,FELICYTA,KOBIETA,2
14,MAZOWIECKIE,KATO,KOBIETA,2
14,MAZOWIECKIE,NOELIA,KOBIETA,2
14,MAZOWIECKIE,LEONA,KOBIETA,2
14,MAZOWIECKIE,SAMANTHA,KOBIETA,2
14,MAZOWIECKIE,ELA,KOBIETA,2
14,MAZOWIECKIE,EUNIKA,KOBIETA,2
14,MAZOWIECKIE,IVY,KOBIETA,2
14,MAZOWIECKIE,DANAE,KOBIETA,2
14,MAZOWIECKIE,RENATA,KOBIETA,2
14,MAZOWIECKIE,ALEKSA,KOBIETA,2
14,MAZOWIECKIE,OLIMPIA,KOBIETA,2
14,MAZOWIECKIE,DESPINA,KOBIETA,2
14,MAZOWIECKIE,AURA,KOBIETA,2
14,MAZOWIECKIE,IVANKA,KOBIETA,2
14,MAZOWIECKIE,WIOLETA,KOBIETA,2
14,MAZOWIECKIE,ELIANA,KOBIETA,2
14,MAZOWIECKIE,TU UYEN,KOBIETA,2
14,MAZOWIECKIE,TEKLA,KOBIETA,2
14,MAZOWIECKIE,WANESSA,KOBIETA,2
14,MAZOWIECKIE,ZLATOSLAVA,KOBIETA,2
14,MAZOWIECKIE,DANNA,KOBIETA,2
14,MAZOWIECKIE,MIIA,KOBIETA,2
14,MAZOWIECKIE,MERVE,KOBIETA,2
14,MAZOWIECKIE,CARLA,KOBIETA,2
14,MAZOWIECKIE,ELENE,KOBIETA,2
16,OPOLSKIE,HANNA,KOBIETA,141
16,OPOLSKIE,ZUZANNA,KOBIETA,130
16,OPOLSKIE,JULIA,KOBIETA,130
16,OPOLSKIE,ZOFIA,KOBIETA,125
16,OPOLSKIE,MAJA,KOBIETA,112
16,OPOLSKIE,LAURA,KOBIETA,103
16,OPOLSKIE,EMILIA,KOBIETA,101
16,OPOLSKIE,ALICJA,KOBIETA,83
16,OPOLSKIE,LENA,KOBIETA,82
16,OPOLSKIE,OLIWIA,KOBIETA,80
16,OPOLSKIE,AMELIA,KOBIETA,80
16,OPOLSKIE,MARIA,KOBIETA,76
16,OPOLSKIE,LILIANA,KOBIETA,72
16,OPOLSKIE,POLA,KOBIETA,67
16,OPOLSKIE,WIKTORIA,KOBIETA,64
16,OPOLSKIE,KLARA,KOBIETA,63
16,OPOLSKIE,MICHALINA,KOBIETA,59
16,OPOLSKIE,ALEKSANDRA,KOBIETA,54
16,OPOLSKIE,MILENA,KOBIETA,54
16,OPOLSKIE,ANTONINA,KOBIETA,52
16,OPOLSKIE,HELENA,KOBIETA,48
16,OPOLSKIE,MARCELINA,KOBIETA,45
16,OPOLSKIE,ANNA,KOBIETA,41
16,OPOLSKIE,NATALIA,KOBIETA,37
16,OPOLSKIE,MIA,KOBIETA,37
16,OPOLSKIE,JAGODA,KOBIETA,36
16,OPOLSKIE,NADIA,KOBIETA,35
16,OPOLSKIE,LILIANNA,KOBIETA,35
16,OPOLSKIE,IGA,KOBIETA,34
16,OPOLSKIE,ŁUCJA,KOBIETA,34
16,OPOLSKIE,PAULINA,KOBIETA,33
16,OPOLSKIE,NELA,KOBIETA,33
16,OPOLSKIE,BLANKA,KOBIETA,33
16,OPOLSKIE,KAJA,KOBIETA,30
16,OPOLSKIE,MARTYNA,KOBIETA,27
16,OPOLSKIE,NINA,KOBIETA,25
16,OPOLSKIE,MAGDALENA,KOBIETA,24
16,OPOLSKIE,LIWIA,KOBIETA,24
16,OPOLSKIE,AGATA,KOBIETA,22
16,OPOLSKIE,ROZALIA,KOBIETA,21
16,OPOLSKIE,MARTA,KOBIETA,20
16,OPOLSKIE,GABRIELA,KOBIETA,19
16,OPOLSKIE,ELENA,KOBIETA,19
16,OPOLSKIE,ANASTAZJA,KOBIETA,19
16,OPOLSKIE,KAROLINA,KOBIETA,19
16,OPOLSKIE,ELIZA,KOBIETA,19
16,OPOLSKIE,KINGA,KOBIETA,18
16,OPOLSKIE,KALINA,KOBIETA,17
16,OPOLSKIE,BARBARA,KOBIETA,17
16,OPOLSKIE,ZOJA,KOBIETA,17
16,OPOLSKIE,SARA,KOBIETA,17
16,OPOLSKIE,ANIELA,KOBIETA,17
16,OPOLSKIE,MATYLDA,KOBIETA,16
16,OPOLSKIE,BIANKA,KOBIETA,16
16,OPOLSKIE,WERONIKA,KOBIETA,16
16,OPOLSKIE,GAJA,KOBIETA,15
16,OPOLSKIE,AURELIA,KOBIETA,14
16,OPOLSKIE,MARLENA,KOBIETA,14
16,OPOLSKIE,LARA,KOBIETA,14
16,OPOLSKIE,KATARZYNA,KOBIETA,13
16,OPOLSKIE,LUIZA,KOBIETA,13
16,OPOLSKIE,KORNELIA,KOBIETA,13
16,OPOLSKIE,MALWINA,KOBIETA,12
16,OPOLSKIE,RÓŻA,KOBIETA,12
16,OPOLSKIE,MELANIA,KOBIETA,12
16,OPOLSKIE,NIKOLA,KOBIETA,10
16,OPOLSKIE,NEL,KOBIETA,9
16,OPOLSKIE,ADRIANNA,KOBIETA,9
16,OPOLSKIE,SOFIA,KOBIETA,9
16,OPOLSKIE,MAŁGORZATA,KOBIETA,9
16,OPOLSKIE,KLAUDIA,KOBIETA,9
16,OPOLSKIE,VANESSA,KOBIETA,9
16,OPOLSKIE,PATRYCJA,KOBIETA,8
16,OPOLSKIE,EWA,KOBIETA,8
16,OPOLSKIE,DOROTA,KOBIETA,8
16,OPOLSKIE,MARIKA,KOBIETA,7
16,OPOLSKIE,JAGNA,KOBIETA,7
16,OPOLSKIE,WANDA,KOBIETA,6
16,OPOLSKIE,EMMA,KOBIETA,6
16,OPOLSKIE,LEA,KOBIETA,6
16,OPOLSKIE,MARIANNA,KOBIETA,6
16,OPOLSKIE,ALINA,KOBIETA,6
16,OPOLSKIE,FELICJA,KOBIETA,6
16,OPOLSKIE,JOANNA,KOBIETA,6
16,OPOLSKIE,JADWIGA,KOBIETA,6
16,OPOLSKIE,OLIVIA,KOBIETA,6
16,OPOLSKIE,IDA,KOBIETA,6
16,OPOLSKIE,MILA,KOBIETA,5
16,OPOLSKIE,KAMILA,KOBIETA,5
16,OPOLSKIE,JUSTYNA,KOBIETA,5
16,OPOLSKIE,LIDIA,KOBIETA,5
16,OPOLSKIE,APOLONIA,KOBIETA,5
16,OPOLSKIE,RITA,KOBIETA,5
16,OPOLSKIE,DARIA,KOBIETA,5
16,OPOLSKIE,POLINA,KOBIETA,5
16,OPOLSKIE,URSZULA,KOBIETA,5
16,OPOLSKIE,ADELINA,KOBIETA,5
16,OPOLSKIE,LETYCJA,KOBIETA,5
16,OPOLSKIE,SANDRA,KOBIETA,5
16,OPOLSKIE,VIKTORIA,KOBIETA,4
16,OPOLSKIE,SONIA,KOBIETA,4
16,OPOLSKIE,VICTORIA,KOBIETA,4
16,OPOLSKIE,DIANA,KOBIETA,4
16,OPOLSKIE,EMILY,KOBIETA,4
16,OPOLSKIE,KIRA,KOBIETA,4
16,OPOLSKIE,STEFANIA,KOBIETA,4
16,OPOLSKIE,WALERIA,KOBIETA,4
16,OPOLSKIE,MAGDA,KOBIETA,3
16,OPOLSKIE,VERONIKA,KOBIETA,3
16,OPOLSKIE,IZABELA,KOBIETA,3
16,OPOLSKIE,MAYA,KOBIETA,3
16,OPOLSKIE,DOMINIKA,KOBIETA,3
16,OPOLSKIE,ARINA,KOBIETA,3
16,OPOLSKIE,DALIA,KOBIETA,3
16,OPOLSKIE,KARINA,KOBIETA,3
16,OPOLSKIE,MILANA,KOBIETA,3
16,OPOLSKIE,LILLY,KOBIETA,3
16,OPOLSKIE,EVA,KOBIETA,3
16,OPOLSKIE,SOPHIE,KOBIETA,3
16,OPOLSKIE,AGNIESZKA,KOBIETA,3
16,OPOLSKIE,TAMARA,KOBIETA,3
16,OPOLSKIE,ZLATA,KOBIETA,3
16,OPOLSKIE,GLORIA,KOBIETA,3
16,OPOLSKIE,SOPHIA,KOBIETA,3
16,OPOLSKIE,ADA,KOBIETA,3
16,OPOLSKIE,NICOLA,KOBIETA,3
16,OPOLSKIE,HANNAH,KOBIETA,2
16,OPOLSKIE,ELŻBIETA,KOBIETA,2
16,OPOLSKIE,ANDŻELIKA,KOBIETA,2
16,OPOLSKIE,LEONIE,KOBIETA,2
16,OPOLSKIE,LILY,KOBIETA,2
16,OPOLSKIE,INKA,KOBIETA,2
16,OPOLSKIE,LILA,KOBIETA,2
16,OPOLSKIE,NASTIA,KOBIETA,2
16,OPOLSKIE,PAULA,KOBIETA,2
16,OPOLSKIE,ANETA,KOBIETA,2
16,OPOLSKIE,FAUSTYNA,KOBIETA,2
16,OPOLSKIE,JAŚMINA,KOBIETA,2
16,OPOLSKIE,LEYLA,KOBIETA,2
16,OPOLSKIE,INES,KOBIETA,2
16,OPOLSKIE,MONIKA,KOBIETA,2
16,OPOLSKIE,ANGELINA,KOBIETA,2
16,OPOLSKIE,FLORENTYNA,KOBIETA,2
16,OPOLSKIE,LEONIA,KOBIETA,2
16,OPOLSKIE,ASTRID,KOBIETA,2
16,OPOLSKIE,AURORA,KOBIETA,2
16,OPOLSKIE,EMILIIA,KOBIETA,2
16,OPOLSKIE,IZABELLA,KOBIETA,2
16,OPOLSKIE,LIVIA,KOBIETA,2
16,OPOLSKIE,MIRA,KOBIETA,2
16,OPOLSKIE,NADZIEJA,KOBIETA,2
16,OPOLSKIE,ANASTASIA,KOBIETA,2
16,OPOLSKIE,MELISA,KOBIETA,2
16,OPOLSKIE,LILIA,KOBIETA,2
16,OPOLSKIE,TOLA,KOBIETA,2
16,OPOLSKIE,BEATA,KOBIETA,2
16,OPOLSKIE,ANITA,KOBIETA,2
16,OPOLSKIE,OLIMPIA,KOBIETA,2
16,OPOLSKIE,MIROSŁAWA,KOBIETA,2
16,OPOLSKIE,KRYSTYNA,KOBIETA,2
16,OPOLSKIE,TERESA,KOBIETA,2
16,OPOLSKIE,MALINA,KOBIETA,2
16,OPOLSKIE,OKSANA,KOBIETA,2
18,PODKARPACKIE,ZUZANNA,KOBIETA,351
18,PODKARPACKIE,LAURA,KOBIETA,312
18,PODKARPACKIE,JULIA,KOBIETA,306
18,PODKARPACKIE,HANNA,KOBIETA,287
18,PODKARPACKIE,MAJA,KOBIETA,283
18,PODKARPACKIE,ZOFIA,KOBIETA,282
18,PODKARPACKIE,OLIWIA,KOBIETA,269
18,PODKARPACKIE,LENA,KOBIETA,266
18,PODKARPACKIE,EMILIA,KOBIETA,244
18,PODKARPACKIE,POLA,KOBIETA,214
18,PODKARPACKIE,ALICJA,KOBIETA,207
18,PODKARPACKIE,LILIANA,KOBIETA,195
18,PODKARPACKIE,WIKTORIA,KOBIETA,190
18,PODKARPACKIE,ANTONINA,KOBIETA,170
18,PODKARPACKIE,ALEKSANDRA,KOBIETA,167
18,PODKARPACKIE,KLARA,KOBIETA,165
18,PODKARPACKIE,IGA,KOBIETA,165
18,PODKARPACKIE,MILENA,KOBIETA,157
18,PODKARPACKIE,MARIA,KOBIETA,152
18,PODKARPACKIE,AMELIA,KOBIETA,144
18,PODKARPACKIE,MARCELINA,KOBIETA,136
18,PODKARPACKIE,KORNELIA,KOBIETA,130
18,PODKARPACKIE,NELA,KOBIETA,118
18,PODKARPACKIE,MICHALINA,KOBIETA,115
18,PODKARPACKIE,BLANKA,KOBIETA,111
18,PODKARPACKIE,GABRIELA,KOBIETA,100
18,PODKARPACKIE,JAGODA,KOBIETA,93
18,PODKARPACKIE,NADIA,KOBIETA,91
18,PODKARPACKIE,NATALIA,KOBIETA,90
18,PODKARPACKIE,NIKOLA,KOBIETA,90
18,PODKARPACKIE,HELENA,KOBIETA,89
18,PODKARPACKIE,KAJA,KOBIETA,88
18,PODKARPACKIE,ANNA,KOBIETA,87
18,PODKARPACKIE,LILIANNA,KOBIETA,84
18,PODKARPACKIE,ŁUCJA,KOBIETA,74
18,PODKARPACKIE,SARA,KOBIETA,73
18,PODKARPACKIE,ANIELA,KOBIETA,71
18,PODKARPACKIE,RÓŻA,KOBIETA,70
18,PODKARPACKIE,WERONIKA,KOBIETA,64
18,PODKARPACKIE,ELIZA,KOBIETA,62
18,PODKARPACKIE,KAROLINA,KOBIETA,61
18,PODKARPACKIE,AURELIA,KOBIETA,60
18,PODKARPACKIE,MARTYNA,KOBIETA,59
18,PODKARPACKIE,ROZALIA,KOBIETA,59
18,PODKARPACKIE,NINA,KOBIETA,55
18,PODKARPACKIE,KINGA,KOBIETA,53
18,PODKARPACKIE,ANASTAZJA,KOBIETA,53
18,PODKARPACKIE,MIA,KOBIETA,47
18,PODKARPACKIE,IZABELA,KOBIETA,45
18,PODKARPACKIE,MAGDALENA,KOBIETA,45
18,PODKARPACKIE,MATYLDA,KOBIETA,42
18,PODKARPACKIE,ADRIANNA,KOBIETA,40
18,PODKARPACKIE,RITA,KOBIETA,36
18,PODKARPACKIE,BARBARA,KOBIETA,36
18,PODKARPACKIE,DIANA,KOBIETA,33
18,PODKARPACKIE,GAJA,KOBIETA,30
18,PODKARPACKIE,KATARZYNA,KOBIETA,30
18,PODKARPACKIE,MALWINA,KOBIETA,29
18,PODKARPACKIE,MELANIA,KOBIETA,28
18,PODKARPACKIE,EWA,KOBIETA,27
18,PODKARPACKIE,KLAUDIA,KOBIETA,27
18,PODKARPACKIE,LIWIA,KOBIETA,26
18,PODKARPACKIE,WANDA,KOBIETA,25
18,PODKARPACKIE,KALINA,KOBIETA,22
18,PODKARPACKIE,DARIA,KOBIETA,21
18,PODKARPACKIE,KAMILA,KOBIETA,21
18,PODKARPACKIE,MARIANNA,KOBIETA,21
18,PODKARPACKIE,ELENA,KOBIETA,20
18,PODKARPACKIE,AGATA,KOBIETA,20
18,PODKARPACKIE,DOMINIKA,KOBIETA,20
18,PODKARPACKIE,PAULINA,KOBIETA,19
18,PODKARPACKIE,MAŁGORZATA,KOBIETA,18
18,PODKARPACKIE,APOLONIA,KOBIETA,18
18,PODKARPACKIE,IDA,KOBIETA,17
18,PODKARPACKIE,PATRYCJA,KOBIETA,17
18,PODKARPACKIE,NEL,KOBIETA,16
18,PODKARPACKIE,LIDIA,KOBIETA,16
18,PODKARPACKIE,LARA,KOBIETA,16
18,PODKARPACKIE,ADELA,KOBIETA,15
18,PODKARPACKIE,LUIZA,KOBIETA,15
18,PODKARPACKIE,OLGA,KOBIETA,14
18,PODKARPACKIE,SANDRA,KOBIETA,13
18,PODKARPACKIE,FELICJA,KOBIETA,13
18,PODKARPACKIE,ESTERA,KOBIETA,13
18,PODKARPACKIE,KARINA,KOBIETA,13
18,PODKARPACKIE,JULITA,KOBIETA,11
18,PODKARPACKIE,ZOJA,KOBIETA,11
18,PODKARPACKIE,BIANKA,KOBIETA,11
18,PODKARPACKIE,URSZULA,KOBIETA,11
18,PODKARPACKIE,STEFANIA,KOBIETA,11
18,PODKARPACKIE,MARIKA,KOBIETA,11
18,PODKARPACKIE,CELINA,KOBIETA,10
18,PODKARPACKIE,MARLENA,KOBIETA,10
18,PODKARPACKIE,OLIVIA,KOBIETA,10
18,PODKARPACKIE,DAGMARA,KOBIETA,10
18,PODKARPACKIE,FAUSTYNA,KOBIETA,10
18,PODKARPACKIE,VICTORIA,KOBIETA,10
18,PODKARPACKIE,MILANA,KOBIETA,10
18,PODKARPACKIE,EMMA,KOBIETA,9
18,PODKARPACKIE,SONIA,KOBIETA,9
18,PODKARPACKIE,MARTA,KOBIETA,9
18,PODKARPACKIE,JAŚMINA,KOBIETA,8
18,PODKARPACKIE,ADA,KOBIETA,8
18,PODKARPACKIE,TOLA,KOBIETA,8
18,PODKARPACKIE,LILIA,KOBIETA,8
18,PODKARPACKIE,LEA,KOBIETA,8
18,PODKARPACKIE,GLORIA,KOBIETA,8
18,PODKARPACKIE,JOWITA,KOBIETA,7
18,PODKARPACKIE,ANITA,KOBIETA,7
18,PODKARPACKIE,JOANNA,KOBIETA,7
18,PODKARPACKIE,LILA,KOBIETA,7
18,PODKARPACKIE,JUSTYNA,KOBIETA,6
18,PODKARPACKIE,SOFIA,KOBIETA,6
18,PODKARPACKIE,MONIKA,KOBIETA,6
18,PODKARPACKIE,JUDYTA,KOBIETA,6
18,PODKARPACKIE,SABINA,KOBIETA,6
18,PODKARPACKIE,JAGNA,KOBIETA,6
18,PODKARPACKIE,INGA,KOBIETA,6
18,PODKARPACKIE,KLEMENTYNA,KOBIETA,5
18,PODKARPACKIE,EMILY,KOBIETA,5
18,PODKARPACKIE,ROKSANA,KOBIETA,5
18,PODKARPACKIE,DOROTA,KOBIETA,5
18,PODKARPACKIE,MELISA,KOBIETA,5
18,PODKARPACKIE,EWELINA,KOBIETA,5
18,PODKARPACKIE,ELŻBIETA,KOBIETA,5
18,PODKARPACKIE,ALINA,KOBIETA,5
18,PODKARPACKIE,AGNIESZKA,KOBIETA,5
18,PODKARPACKIE,KONSTANCJA,KOBIETA,5
18,PODKARPACKIE,LILY,KOBIETA,5
18,PODKARPACKIE,JANINA,KOBIETA,4
18,PODKARPACKIE,OTYLIA,KOBIETA,4
18,PODKARPACKIE,ALISA,KOBIETA,4
18,PODKARPACKIE,LUNA,KOBIETA,4
18,PODKARPACKIE,AMANDA,KOBIETA,4
18,PODKARPACKIE,ILONA,KOBIETA,4
18,PODKARPACKIE,EVA,KOBIETA,4
18,PODKARPACKIE,JADWIGA,KOBIETA,4
18,PODKARPACKIE,MIRIAM,KOBIETA,3
18,PODKARPACKIE,EVELINA,KOBIETA,3
18,PODKARPACKIE,SOPHIA,KOBIETA,3
18,PODKARPACKIE,DALIA,KOBIETA,3
18,PODKARPACKIE,ANASTASIA,KOBIETA,3
18,PODKARPACKIE,IZABELLA,KOBIETA,3
18,PODKARPACKIE,ADELINA,KOBIETA,3
18,PODKARPACKIE,MARIETTA,KOBIETA,3
18,PODKARPACKIE,SYLWIA,KOBIETA,3
18,PODKARPACKIE,ANETA,KOBIETA,3
18,PODKARPACKIE,YEVA,KOBIETA,3
18,PODKARPACKIE,LIVIA,KOBIETA,3
18,PODKARPACKIE,ARIANA,KOBIETA,3
18,PODKARPACKIE,MILA,KOBIETA,3
18,PODKARPACKIE,ANASTASIIA,KOBIETA,3
18,PODKARPACKIE,WIOLETTA,KOBIETA,3
18,PODKARPACKIE,SOFIIA,KOBIETA,3
18,PODKARPACKIE,NELIA,KOBIETA,3
18,PODKARPACKIE,NAOMI,KOBIETA,3
18,PODKARPACKIE,AURORA,KOBIETA,3
18,PODKARPACKIE,JANA,KOBIETA,3
18,PODKARPACKIE,ANTONIA,KOBIETA,3
18,PODKARPACKIE,HONORATA,KOBIETA,3
18,PODKARPACKIE,MELISSA,KOBIETA,3
18,PODKARPACKIE,OLA,KOBIETA,3
18,PODKARPACKIE,VIKTORIIA,KOBIETA,2
18,PODKARPACKIE,MARYAM,KOBIETA,2
18,PODKARPACKIE,VANESSA,KOBIETA,2
18,PODKARPACKIE,MARYLA,KOBIETA,2
18,PODKARPACKIE,IRENA,KOBIETA,2
18,PODKARPACKIE,NELLA,KOBIETA,2
18,PODKARPACKIE,POLINA,KOBIETA,2
18,PODKARPACKIE,VERONIKA,KOBIETA,2
18,PODKARPACKIE,ZLATA,KOBIETA,2
18,PODKARPACKIE,TAMARA,KOBIETA,2
18,PODKARPACKIE,MAYA,KOBIETA,2
18,PODKARPACKIE,LIA,KOBIETA,2
18,PODKARPACKIE,ARIANNA,KOBIETA,2
18,PODKARPACKIE,VIOLETTA,KOBIETA,2
18,PODKARPACKIE,YUSTYNA,KOBIETA,2
18,PODKARPACKIE,KRYSTYNA,KOBIETA,2
18,PODKARPACKIE,ZOE,KOBIETA,2
18,PODKARPACKIE,FLORENTYNA,KOBIETA,2
18,PODKARPACKIE,SOLOMIIA,KOBIETA,2
18,PODKARPACKIE,INES,KOBIETA,2
18,PODKARPACKIE,ALEXANDRA,KOBIETA,2
18,PODKARPACKIE,LOUISE,KOBIETA,2
18,PODKARPACKIE,WALERIA,KOBIETA,2
18,PODKARPACKIE,MAJKA,KOBIETA,2
18,PODKARPACKIE,ELEONORA,KOBIETA,2
18,PODKARPACKIE,LILLY,KOBIETA,2
18,PODKARPACKIE,NOEMI,KOBIETA,2
18,PODKARPACKIE,NASTIA,KOBIETA,2
18,PODKARPACKIE,CLARA,KOBIETA,2
18,PODKARPACKIE,ALIA,KOBIETA,2
18,PODKARPACKIE,PAULA,KOBIETA,2
18,PODKARPACKIE,DARYNA,KOBIETA,2
18,PODKARPACKIE,OLENA,KOBIETA,2
18,PODKARPACKIE,EDYTA,KOBIETA,2
18,PODKARPACKIE,ALICE,KOBIETA,2
18,PODKARPACKIE,NICOLE,KOBIETA,2
18,PODKARPACKIE,DARINA,KOBIETA,2
18,PODKARPACKIE,MARIIA,KOBIETA,2
18,PODKARPACKIE,HANNAH,KOBIETA,2
18,PODKARPACKIE,LILLA,KOBIETA,2
18,PODKARPACKIE,HANA,KOBIETA,2
18,PODKARPACKIE,MIRA,KOBIETA,2
18,PODKARPACKIE,ROMA,KOBIETA,2
18,PODKARPACKIE,MIRELLA,KOBIETA,2
18,PODKARPACKIE,DEBORA,KOBIETA,2
18,PODKARPACKIE,LAILA,KOBIETA,2
18,PODKARPACKIE,LEONIA,KOBIETA,2
20,PODLASKIE,ZUZANNA,KOBIETA,193
20,PODLASKIE,LAURA,KOBIETA,186
20,PODLASKIE,ZOFIA,KOBIETA,175
20,PODLASKIE,JULIA,KOBIETA,167
20,PODLASKIE,OLIWIA,KOBIETA,164
20,PODLASKIE,HANNA,KOBIETA,150
20,PODLASKIE,ALEKSANDRA,KOBIETA,143
20,PODLASKIE,MAJA,KOBIETA,142
20,PODLASKIE,LENA,KOBIETA,142
20,PODLASKIE,MARIA,KOBIETA,133
20,PODLASKIE,MARCELINA,KOBIETA,125
20,PODLASKIE,AMELIA,KOBIETA,119
20,PODLASKIE,ALICJA,KOBIETA,113
20,PODLASKIE,WIKTORIA,KOBIETA,103
20,PODLASKIE,POLA,KOBIETA,102
20,PODLASKIE,LILIANA,KOBIETA,89
20,PODLASKIE,GABRIELA,KOBIETA,86
20,PODLASKIE,KLARA,KOBIETA,84
20,PODLASKIE,MICHALINA,KOBIETA,84
20,PODLASKIE,NATALIA,KOBIETA,83
20,PODLASKIE,ANTONINA,KOBIETA,80
20,PODLASKIE,IGA,KOBIETA,74
20,PODLASKIE,EMILIA,KOBIETA,67
20,PODLASKIE,KORNELIA,KOBIETA,67
20,PODLASKIE,ROZALIA,KOBIETA,63
20,PODLASKIE,NELA,KOBIETA,61
20,PODLASKIE,HELENA,KOBIETA,60
20,PODLASKIE,ANNA,KOBIETA,57
20,PODLASKIE,ŁUCJA,KOBIETA,56
20,PODLASKIE,LIDIA,KOBIETA,53
20,PODLASKIE,BLANKA,KOBIETA,50
20,PODLASKIE,MILENA,KOBIETA,47
20,PODLASKIE,NIKOLA,KOBIETA,44
20,PODLASKIE,NADIA,KOBIETA,43
20,PODLASKIE,ANASTAZJA,KOBIETA,43
20,PODLASKIE,ANIELA,KOBIETA,41
20,PODLASKIE,WERONIKA,KOBIETA,41
20,PODLASKIE,RÓŻA,KOBIETA,39
20,PODLASKIE,NINA,KOBIETA,36
20,PODLASKIE,LIWIA,KOBIETA,35
20,PODLASKIE,KAROLINA,KOBIETA,34
20,PODLASKIE,IZABELA,KOBIETA,34
20,PODLASKIE,LILIANNA,KOBIETA,33
20,PODLASKIE,KINGA,KOBIETA,31
20,PODLASKIE,ADRIANNA,KOBIETA,29
20,PODLASKIE,AURELIA,KOBIETA,26
20,PODLASKIE,MAGDALENA,KOBIETA,26
20,PODLASKIE,MIA,KOBIETA,25
20,PODLASKIE,DOMINIKA,KOBIETA,24
20,PODLASKIE,JAGODA,KOBIETA,23
20,PODLASKIE,SARA,KOBIETA,22
20,PODLASKIE,AGATA,KOBIETA,22
20,PODLASKIE,PATRYCJA,KOBIETA,22
20,PODLASKIE,MAŁGORZATA,KOBIETA,22
20,PODLASKIE,URSZULA,KOBIETA,20
20,PODLASKIE,KAJA,KOBIETA,20
20,PODLASKIE,MELANIA,KOBIETA,20
20,PODLASKIE,BARBARA,KOBIETA,19
20,PODLASKIE,BIANKA,KOBIETA,18
20,PODLASKIE,MATYLDA,KOBIETA,18
20,PODLASKIE,KLAUDIA,KOBIETA,18
20,PODLASKIE,MARTYNA,KOBIETA,18
20,PODLASKIE,EWA,KOBIETA,16
20,PODLASKIE,JOANNA,KOBIETA,16
20,PODLASKIE,DIANA,KOBIETA,16
20,PODLASKIE,KAMILA,KOBIETA,15
20,PODLASKIE,MALWINA,KOBIETA,15
20,PODLASKIE,DARIA,KOBIETA,14
20,PODLASKIE,OLIVIA,KOBIETA,13
20,PODLASKIE,OLGA,KOBIETA,12
20,PODLASKIE,WANDA,KOBIETA,12
20,PODLASKIE,PAULINA,KOBIETA,12
20,PODLASKIE,GAJA,KOBIETA,12
20,PODLASKIE,IDA,KOBIETA,11
20,PODLASKIE,ADA,KOBIETA,11
20,PODLASKIE,ADELA,KOBIETA,11
20,PODLASKIE,KATARZYNA,KOBIETA,10
20,PODLASKIE,SOFIA,KOBIETA,10
20,PODLASKIE,KALINA,KOBIETA,9
20,PODLASKIE,STEFANIA,KOBIETA,9
20,PODLASKIE,LILIA,KOBIETA,9
20,PODLASKIE,MARIANNA,KOBIETA,8
20,PODLASKIE,ELIZA,KOBIETA,8
20,PODLASKIE,ZOJA,KOBIETA,8
20,PODLASKIE,AGNIESZKA,KOBIETA,7
20,PODLASKIE,ELENA,KOBIETA,7
20,PODLASKIE,APOLONIA,KOBIETA,7
20,PODLASKIE,MARTA,KOBIETA,6
20,PODLASKIE,NEL,KOBIETA,6
20,PODLASKIE,LILA,KOBIETA,6
20,PODLASKIE,FAUSTYNA,KOBIETA,5
20,PODLASKIE,SANDRA,KOBIETA,5
20,PODLASKIE,DOROTA,KOBIETA,5
20,PODLASKIE,JADWIGA,KOBIETA,5
20,PODLASKIE,INKA,KOBIETA,5
20,PODLASKIE,LUIZA,KOBIETA,5
20,PODLASKIE,ESTERA,KOBIETA,5
20,PODLASKIE,MARIKA,KOBIETA,5
20,PODLASKIE,DAGMARA,KOBIETA,5
20,PODLASKIE,LARA,KOBIETA,4
20,PODLASKIE,ANITA,KOBIETA,4
20,PODLASKIE,RITA,KOBIETA,4
20,PODLASKIE,LUCYNA,KOBIETA,4
20,PODLASKIE,JUSTYNA,KOBIETA,4
20,PODLASKIE,MONIKA,KOBIETA,4
20,PODLASKIE,KRYSTYNA,KOBIETA,4
20,PODLASKIE,MIRA,KOBIETA,4
20,PODLASKIE,EWELINA,KOBIETA,4
20,PODLASKIE,ROKSANA,KOBIETA,4
20,PODLASKIE,JOWITA,KOBIETA,3
20,PODLASKIE,KSENIA,KOBIETA,3
20,PODLASKIE,ALINA,KOBIETA,3
20,PODLASKIE,NOEMI,KOBIETA,3
20,PODLASKIE,NADZIEJA,KOBIETA,3
20,PODLASKIE,EVA,KOBIETA,3
20,PODLASKIE,MAYA,KOBIETA,3
20,PODLASKIE,SONIA,KOBIETA,3
20,PODLASKIE,ARIANA,KOBIETA,3
20,PODLASKIE,JULIANNA,KOBIETA,3
20,PODLASKIE,SOFIJA,KOBIETA,3
20,PODLASKIE,EMMA,KOBIETA,3
